5.6358 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
0.0467 	EXP 	rt_text_body_3: autoDraw = True
0.0467 	EXP 	body_explanation_3: autoDraw = True
0.0467 	EXP 	body_progress_3: autoDraw = True
0.0467 	EXP 	reset_rect_3: autoDraw = True
0.0467 	EXP 	reset_text_3: autoDraw = True
0.0467 	EXP 	feeling_words: autoDraw = True
3.1308 	DATA 	Mouse: Left button down, pos=(946,106)
3.3151 	DATA 	Mouse:  Left button up, pos=(946,106)
4.5915 	DATA 	Mouse: Left button down, pos=(1269,748)
5.2763 	DATA 	Mouse:  Left button up, pos=(1272,841)
6.0297 	DATA 	Keypress: right
7.2253 	DATA 	Keypress: return
7.2266 	EXP 	New trial (rep=0, index=1): {'feel_word': 'Panic'}
7.2433 	EXP 	body_image_3: autoDraw = False
7.2433 	EXP 	lt_text_body_3: autoDraw = False
7.2433 	EXP 	rt_text_body_3: autoDraw = False
7.2433 	EXP 	body_explanation_3: autoDraw = False
7.2433 	EXP 	body_progress_3: autoDraw = False
7.2433 	EXP 	reset_rect_3: autoDraw = False
7.2433 	EXP 	reset_text_3: autoDraw = False
7.2433 	EXP 	feeling_words: autoDraw = False
7.2433 	EXP 	feeling_words: height = 0.1
7.2433 	EXP 	feeling_words: height = 0.1
7.2433 	EXP 	feeling_words: height = 0.1
7.2433 	EXP 	feeling_words: text = 'Panic'
7.2433 	EXP 	body_image_3: autoDraw = True
7.2433 	EXP 	lt_text_body_3: autoDraw = True
7.2433 	EXP 	rt_text_body_3: autoDraw = True
7.2433 	EXP 	body_explanation_3: autoDraw = True
7.2433 	EXP 	body_progress_3: autoDraw = True
7.2433 	EXP 	reset_rect_3: autoDraw = True
7.2433 	EXP 	reset_text_3: autoDraw = True
7.2433 	EXP 	feeling_words: autoDraw = True
8.8689 	DATA 	Keypress: return
8.8702 	EXP 	New trial (rep=0, index=2): {'feel_word': 'Anger'}
8.8791 	EXP 	body_image_3: autoDraw = False
8.8791 	EXP 	lt_text_body_3: autoDraw = False
8.8791 	EXP 	rt_text_body_3: autoDraw = False
8.8791 	EXP 	body_explanation_3: autoDraw = False
8.8791 	EXP 	body_progress_3: autoDraw = False
8.8791 	EXP 	reset_rect_3: autoDraw = False
8.8791 	EXP 	reset_text_3: autoDraw = False
8.8791 	EXP 	feeling_words: autoDraw = False
8.8791 	EXP 	feeling_words: height = 0.1
8.8791 	EXP 	feeling_words: height = 0.1
8.8791 	EXP 	feeling_words: height = 0.1
8.8791 	EXP 	feeling_words: text = 'Anger'
8.8791 	EXP 	body_image_3: autoDraw = True
8.8791 	EXP 	lt_text_body_3: autoDraw = True
8.8791 	EXP 	rt_text_body_3: autoDraw = True
8.8791 	EXP 	body_explanation_3: autoDraw = True
8.8791 	EXP 	body_progress_3: autoDraw = True
8.8791 	EXP 	reset_rect_3: autoDraw = True
8.8791 	EXP 	reset_text_3: autoDraw = True
8.8791 	EXP 	feeling_words: autoDraw = True
14.0327 	DATA 	Keypress: return
14.0372 	EXP 	New trial (rep=0, index=3): {'feel_word': 'Anxiety'}
14.0460 	EXP 	body_image_3: autoDraw = False
14.0460 	EXP 	lt_text_body_3: autoDraw = False
14.0460 	EXP 	rt_text_body_3: autoDraw = False
14.0460 	EXP 	body_explanation_3: autoDraw = False
14.0460 	EXP 	body_progress_3: autoDraw = False
14.0460 	EXP 	reset_rect_3: autoDraw = False
14.0460 	EXP 	reset_text_3: autoDraw = False
14.0460 	EXP 	feeling_words: autoDraw = False
14.0460 	EXP 	feeling_words: height = 0.1
14.0460 	EXP 	feeling_words: height = 0.1
14.0460 	EXP 	feeling_words: height = 0.1
14.0460 	EXP 	feeling_words: text = 'Anxiety'
14.0460 	EXP 	body_image_3: autoDraw = True
14.0460 	EXP 	lt_text_body_3: autoDraw = True
14.0460 	EXP 	rt_text_body_3: autoDraw = True
14.0460 	EXP 	body_explanation_3: autoDraw = True
14.0460 	EXP 	body_progress_3: autoDraw = True
14.0460 	EXP 	reset_rect_3: autoDraw = True
14.0460 	EXP 	reset_text_3: autoDraw = True
14.0460 	EXP 	feeling_words: autoDraw = True
15.1140 	DATA 	Mouse: Left button down, pos=(1285,780)
16.0590 	DATA 	Mouse:  Left button up, pos=(1298,877)
16.0797 	DATA 	Mouse: Left button down, pos=(1298,877)
16.3824 	DATA 	Mouse:  Left button up, pos=(1260,533)
17.3136 	DATA 	Mouse: Left button down, pos=(936,128)
17.4733 	DATA 	Mouse:  Left button up, pos=(937,120)
18.2673 	DATA 	Mouse: Left button down, pos=(1366,774)
18.8028 	DATA 	Mouse:  Left button up, pos=(1309,570)
18.8164 	DATA 	Mouse: Left button down, pos=(1309,570)
19.0119 	DATA 	Mouse:  Left button up, pos=(1186,209)
19.7282 	DATA 	Mouse: Left button down, pos=(953,95)
19.8354 	DATA 	Mouse:  Left button up, pos=(953,95)
19.9462 	DATA 	Mouse: Left button down, pos=(953,95)
20.0059 	DATA 	Mouse:  Left button up, pos=(953,95)
20.2311 	DATA 	Mouse: Left button down, pos=(953,95)
20.3493 	DATA 	Mouse:  Left button up, pos=(953,95)
20.5689 	DATA 	Mouse: Left button down, pos=(953,97)
20.6939 	DATA 	Mouse:  Left button up, pos=(953,97)
20.8747 	DATA 	Mouse: Left button down, pos=(954,99)
20.9939 	DATA 	Mouse:  Left button up, pos=(954,99)
22.7863 	DATA 	Keypress: left
23.0189 	DATA 	Keypress: left
23.5066 	DATA 	Keypress: return
23.5081 	EXP 	New trial (rep=0, index=4): {'feel_word': 'Neutral'}
23.5249 	EXP 	body_image_3: autoDraw = False
23.5249 	EXP 	lt_text_body_3: autoDraw = False
23.5249 	EXP 	rt_text_body_3: autoDraw = False
23.5249 	EXP 	body_explanation_3: autoDraw = False
23.5249 	EXP 	body_progress_3: autoDraw = False
23.5249 	EXP 	reset_rect_3: autoDraw = False
23.5249 	EXP 	reset_text_3: autoDraw = False
23.5249 	EXP 	feeling_words: autoDraw = False
23.5249 	EXP 	feeling_words: height = 0.1
23.5249 	EXP 	feeling_words: height = 0.1
23.5249 	EXP 	feeling_words: height = 0.1
23.5249 	EXP 	feeling_words: text = 'Neutral'
23.5249 	EXP 	body_image_3: autoDraw = True
23.5249 	EXP 	lt_text_body_3: autoDraw = True
23.5249 	EXP 	rt_text_body_3: autoDraw = True
23.5249 	EXP 	body_explanation_3: autoDraw = True
23.5249 	EXP 	body_progress_3: autoDraw = True
23.5249 	EXP 	reset_rect_3: autoDraw = True
23.5249 	EXP 	reset_text_3: autoDraw = True
23.5249 	EXP 	feeling_words: autoDraw = True
23.8260 	DATA 	Keypress: return
23.8271 	EXP 	New trial (rep=0, index=5): {'feel_word': 'Fear'}
23.8355 	EXP 	body_image_3: autoDraw = False
23.8355 	EXP 	lt_text_body_3: autoDraw = False
23.8355 	EXP 	rt_text_body_3: autoDraw = False
23.8355 	EXP 	body_explanation_3: autoDraw = False
23.8355 	EXP 	body_progress_3: autoDraw = False
23.8355 	EXP 	reset_rect_3: autoDraw = False
23.8355 	EXP 	reset_text_3: autoDraw = False
23.8355 	EXP 	feeling_words: autoDraw = False
23.8355 	EXP 	feeling_words: height = 0.1
23.8355 	EXP 	feeling_words: height = 0.1
23.8355 	EXP 	feeling_words: height = 0.1
23.8355 	EXP 	feeling_words: text = 'Fear'
23.8355 	EXP 	body_image_3: autoDraw = True
23.8355 	EXP 	lt_text_body_3: autoDraw = True
23.8355 	EXP 	rt_text_body_3: autoDraw = True
23.8355 	EXP 	body_explanation_3: autoDraw = True
23.8355 	EXP 	body_progress_3: autoDraw = True
23.8355 	EXP 	reset_rect_3: autoDraw = True
23.8355 	EXP 	reset_text_3: autoDraw = True
23.8355 	EXP 	feeling_words: autoDraw = True
24.0890 	DATA 	Keypress: return
24.0937 	EXP 	New trial (rep=0, index=6): {'feel_word': 'Sadness'}
24.1027 	EXP 	body_image_3: autoDraw = False
24.1027 	EXP 	lt_text_body_3: autoDraw = False
24.1027 	EXP 	rt_text_body_3: autoDraw = False
24.1027 	EXP 	body_explanation_3: autoDraw = False
24.1027 	EXP 	body_progress_3: autoDraw = False
24.1027 	EXP 	reset_rect_3: autoDraw = False
24.1027 	EXP 	reset_text_3: autoDraw = False
24.1027 	EXP 	feeling_words: autoDraw = False
24.1027 	EXP 	feeling_words: height = 0.1
24.1027 	EXP 	feeling_words: height = 0.1
24.1027 	EXP 	feeling_words: height = 0.1
24.1027 	EXP 	feeling_words: text = 'Sadness'
24.1027 	EXP 	body_image_3: autoDraw = True
24.1027 	EXP 	lt_text_body_3: autoDraw = True
24.1027 	EXP 	rt_text_body_3: autoDraw = True
24.1027 	EXP 	body_explanation_3: autoDraw = True
24.1027 	EXP 	body_progress_3: autoDraw = True
24.1027 	EXP 	reset_rect_3: autoDraw = True
24.1027 	EXP 	reset_text_3: autoDraw = True
24.1027 	EXP 	feeling_words: autoDraw = True
24.2732 	DATA 	Keypress: return
24.2778 	EXP 	New trial (rep=0, index=7): {'feel_word': 'Safe'}
24.2859 	EXP 	body_image_3: autoDraw = False
24.2859 	EXP 	lt_text_body_3: autoDraw = False
24.2859 	EXP 	rt_text_body_3: autoDraw = False
24.2859 	EXP 	body_explanation_3: autoDraw = False
24.2859 	EXP 	body_progress_3: autoDraw = False
24.2859 	EXP 	reset_rect_3: autoDraw = False
24.2859 	EXP 	reset_text_3: autoDraw = False
24.2859 	EXP 	feeling_words: autoDraw = False
24.2859 	EXP 	feeling_words: height = 0.1
24.2859 	EXP 	feeling_words: height = 0.1
24.2859 	EXP 	feeling_words: height = 0.1
24.2859 	EXP 	feeling_words: text = 'Safe'
24.2859 	EXP 	body_image_3: autoDraw = True
24.2859 	EXP 	lt_text_body_3: autoDraw = True
24.2859 	EXP 	rt_text_body_3: autoDraw = True
24.2859 	EXP 	body_explanation_3: autoDraw = True
24.2859 	EXP 	body_progress_3: autoDraw = True
24.2859 	EXP 	reset_rect_3: autoDraw = True
24.2859 	EXP 	reset_text_3: autoDraw = True
24.2859 	EXP 	feeling_words: autoDraw = True
24.4072 	DATA 	Keypress: return
24.4122 	EXP 	New trial (rep=0, index=8): {'feel_word': 'Surprise'}
24.4203 	EXP 	body_image_3: autoDraw = False
24.4203 	EXP 	lt_text_body_3: autoDraw = False
24.4203 	EXP 	rt_text_body_3: autoDraw = False
24.4203 	EXP 	body_explanation_3: autoDraw = False
24.4203 	EXP 	body_progress_3: autoDraw = False
24.4203 	EXP 	reset_rect_3: autoDraw = False
24.4203 	EXP 	reset_text_3: autoDraw = False
24.4203 	EXP 	feeling_words: autoDraw = False
24.4203 	EXP 	feeling_words: height = 0.1
24.4203 	EXP 	feeling_words: height = 0.1
24.4203 	EXP 	feeling_words: height = 0.1
24.4203 	EXP 	feeling_words: text = 'Surprise'
24.4203 	EXP 	body_image_3: autoDraw = True
24.4203 	EXP 	lt_text_body_3: autoDraw = True
24.4203 	EXP 	rt_text_body_3: autoDraw = True
24.4203 	EXP 	body_explanation_3: autoDraw = True
24.4203 	EXP 	body_progress_3: autoDraw = True
24.4203 	EXP 	reset_rect_3: autoDraw = True
24.4203 	EXP 	reset_text_3: autoDraw = True
24.4203 	EXP 	feeling_words: autoDraw = True
24.6986 	DATA 	Keypress: return
24.6997 	EXP 	New trial (rep=0, index=9): {'feel_word': 'Depression'}
24.7092 	EXP 	body_image_3: autoDraw = False
24.7092 	EXP 	lt_text_body_3: autoDraw = False
24.7092 	EXP 	rt_text_body_3: autoDraw = False
24.7092 	EXP 	body_explanation_3: autoDraw = False
24.7092 	EXP 	body_progress_3: autoDraw = False
24.7092 	EXP 	reset_rect_3: autoDraw = False
24.7092 	EXP 	reset_text_3: autoDraw = False
24.7092 	EXP 	feeling_words: autoDraw = False
24.7092 	EXP 	feeling_words: height = 0.1
24.7092 	EXP 	feeling_words: height = 0.1
24.7092 	EXP 	feeling_words: height = 0.1
24.7092 	EXP 	feeling_words: text = 'Depression'
24.7092 	EXP 	body_image_3: autoDraw = True
24.7092 	EXP 	lt_text_body_3: autoDraw = True
24.7092 	EXP 	rt_text_body_3: autoDraw = True
24.7092 	EXP 	body_explanation_3: autoDraw = True
24.7092 	EXP 	body_progress_3: autoDraw = True
24.7092 	EXP 	reset_rect_3: autoDraw = True
24.7092 	EXP 	reset_text_3: autoDraw = True
24.7092 	EXP 	feeling_words: autoDraw = True
25.0737 	DATA 	Keypress: return
25.0786 	EXP 	New trial (rep=0, index=10): {'feel_word': 'Happiness'}
25.0873 	EXP 	body_image_3: autoDraw = False
25.0873 	EXP 	lt_text_body_3: autoDraw = False
25.0873 	EXP 	rt_text_body_3: autoDraw = False
25.0873 	EXP 	body_explanation_3: autoDraw = False
25.0873 	EXP 	body_progress_3: autoDraw = False
25.0873 	EXP 	reset_rect_3: autoDraw = False
25.0873 	EXP 	reset_text_3: autoDraw = False
25.0873 	EXP 	feeling_words: autoDraw = False
25.0873 	EXP 	feeling_words: height = 0.1
25.0873 	EXP 	feeling_words: height = 0.1
25.0873 	EXP 	feeling_words: height = 0.1
25.0873 	EXP 	feeling_words: text = 'Happiness'
25.0873 	EXP 	body_image_3: autoDraw = True
25.0873 	EXP 	lt_text_body_3: autoDraw = True
25.0873 	EXP 	rt_text_body_3: autoDraw = True
25.0873 	EXP 	body_explanation_3: autoDraw = True
25.0873 	EXP 	body_progress_3: autoDraw = True
25.0873 	EXP 	reset_rect_3: autoDraw = True
25.0873 	EXP 	reset_text_3: autoDraw = True
25.0873 	EXP 	feeling_words: autoDraw = True
25.2892 	DATA 	Keypress: return
25.2963 	EXP 	body_image_3: autoDraw = False
25.2963 	EXP 	lt_text_body_3: autoDraw = False
25.2963 	EXP 	rt_text_body_3: autoDraw = False
25.2963 	EXP 	body_explanation_3: autoDraw = False
25.2963 	EXP 	body_progress_3: autoDraw = False
25.2963 	EXP 	reset_rect_3: autoDraw = False
25.2963 	EXP 	reset_text_3: autoDraw = False
25.2963 	EXP 	feeling_words: autoDraw = False
25.2964 	EXP 	Embody_only_20240120_psychopy202225: status = STOPPED
25.3586 	EXP 	window1: mouseVisible = True
